1108939,3130232,-10.55219777539467
1108939,2068541,-10.6701989097727
1108939,8596285,-10.767614900202952
1108939,6707713,-10.913518103963895
1108939,7724054,-11.01969701917752
1108939,5163856,-11.060513975344856
1108939,2846462,-11.140518716591341
1108939,7651010,-11.147847120243872
1108939,2764268,-11.163246541254534
1108939,5553585,-11.233838033485116
1108939,6758075,-11.33466329096488
1108939,2735037,-11.336705253921012
1108939,5291621,-11.395058443661261
1108939,6238857,-11.40170022383606
1108939,7152561,-11.441075008921676
1108939,6871640,-11.46076694618674
1108939,2194177,-11.47765364778893
1108939,7000936,-11.486233602679906
1108939,4799672,-11.540771687433224
1108939,5553584,-11.557985186606556
1108939,7575369,-11.565185527632027
1108939,8181777,-11.579987932135282
1108939,753531,-11.584152293878862
1108939,160716,-11.585380799522866
1108939,6669588,-11.59004179634439
1108939,3506104,-11.656915223975295
1108939,1979870,-11.663802318423816
1108939,5203394,-11.679849166092618
1108939,1742847,-11.717116726088292
1108939,1448805,-11.738289497194494
1108939,7423808,-11.778558558190916
1108939,7880690,-11.790291085460769
1108939,6707716,-11.804032656682878
1108939,1231448,-11.818294238440977
1108939,6950182,-11.826219658600914
1108939,6663340,-11.826219658600914
1108939,3259017,-11.861113427060795
1108939,4404545,-11.861723031541924
1108939,119359,-11.89622069765076
1108939,3283059,-11.89622069765076
1108939,7340851,-11.908272792099961
1108939,8269661,-11.93443777498305
1108939,6849948,-11.93443777498305
1108939,4228762,-11.93443777498305
1108939,8804355,-11.944903605946193
1108939,2453260,-11.957030510068687
1108939,1835131,-11.957030510068687
1108939,4631244,-11.957030510068687
1108939,5970931,-11.957030510068687
1108939,2695509,-11.963829253696622
1108939,7698352,-11.96888091405252
1108939,2430867,-11.97223724210184
1108939,1347694,-11.97223724210184
1108939,7201778,-11.991168701252237
1108939,1224789,-12.009441681599302
1108939,2464262,-12.009441681599302
1108939,3357548,-12.026292758609877
1108939,6273537,-12.041543140968777
1108939,7274049,-12.041543140968777
1108939,2044726,-12.082616040971779
1108939,1464269,-12.118544614111926
1108939,2152036,-12.12374006353312
1108939,1667520,-12.12374006353312
1108939,8027461,-12.154047987052934
1108939,4320195,-12.15419366782297
1108939,1818494,-12.182850018121588
1108939,6707715,-12.184335099759213
1108939,8629183,-12.203744804779603
1108939,6788178,-12.242961049481664
1108939,2441913,-12.242961049481664
1108939,6551140,-12.242961049481664
1108939,6088457,-12.242961049481664
1108939,4326783,-12.242961049481664
1108939,7634011,-12.242961049481664
1108939,1231450,-12.242961049481664
1108939,7352917,-12.242961049481664
1108939,6529622,-12.249759793109597
1108939,4056029,-12.272704602084378
1108939,1957452,-12.27634931401832
1108939,4537644,-12.281671263989388
1108939,4036410,-12.281671263989388
1108939,7491705,-12.293454794239857
1108939,7889053,-12.319888341321676
1108939,226281,-12.319888341321676
1108939,1821213,-12.32552322857278
1108939,8451903,-12.357624687942256
1108939,140444,-12.357624687942256
1108939,2174238,-12.358672737132533
1108939,1666545,-12.358672737132533
1108939,6679352,-12.394892247937928
1108939,652415,-12.394892247937928
1108939,140445,-12.394892247937928
1108939,4261388,-12.394892247937928
1108939,4036414,-12.394892247937928
1108939,5696656,-12.431702525713371
1108939,7628746,-12.431702525713371
1108939,7102724,-12.503995180450552
1108939,1622855,-12.503995180450552
1108939,4260848,-12.513737199904309
1108939,7865321,-12.51835755595925
1112389,4931198,-14.905854154270775
1112389,4337251,-14.965735459311723
1112389,8138768,-14.97597984520091
1112389,8138765,-15.603353506102632
1112389,7119576,-15.763712975216748
1112389,5892677,-15.997038706355763
1112389,4337253,-16.083780837797278
1112389,8138766,-16.905467914411446
1112389,8138769,-16.93728484544213
1112389,5892681,-17.077870219584078
1112389,7817890,-17.133075098289297
1112389,8138763,-17.179141451521232
1112389,5892680,-17.817969088067173
1112389,8138767,-18.1322148150864
1112389,5892682,-18.252659625337607
1112389,4931197,-18.521216836688122
1112389,4790816,-19.086583937470454
1112389,7651152,-19.087793616284106
1112389,5892684,-19.08956855481707
1112389,6780773,-19.099170505164246
1112389,2472193,-19.130783282216793
1112389,8138762,-19.152561982689626
1112389,2086171,-19.174499564345556
1112389,3394196,-19.182382991968776
1112389,8060371,-19.277120452149678
1112389,6064417,-19.285594776375042
1112389,6780774,-19.28905598029742
1112389,8060368,-19.388294018185796
1112389,1357130,-19.441860887188927
1112389,4337245,-19.466958590798633
1112389,952750,-19.481689409632736
1112389,4790809,-19.494229157847624
1112389,6064420,-19.649532679782574
1112389,6064419,-19.649532679782574
1112389,6064418,-19.649532679782574
1112389,7558109,-19.6611891582739
1112389,190722,-19.677149159885623
1112389,1904447,-19.730482059882878
1112389,4076,-19.76933788040649
1112389,2086170,-19.780725144073813
1112389,8097877,-19.887271193431246
1112389,7181880,-19.892251336665673
1112389,4071,-19.91414714249016
1112389,6780771,-20.011216433243234
1112389,4855805,-20.012863573636636
1112389,4212070,-20.104991887519333
1112389,7651153,-20.21428788626182
1112389,6780768,-20.262192650448682
1112389,8060375,-20.282599068693763
1112389,4284832,-20.301919230370952
1112389,2107820,-20.306214095660938
1112389,6746142,-20.33872389434716
1112389,8837646,-20.359193892666255
1112389,4931195,-20.426376907163764
1112389,7558106,-20.448086439805095
1112389,1250266,-20.478181007618193
1112389,6064416,-20.535734650899947
1112389,8634010,-20.561003298966405
1112389,6667097,-20.561003298966405
1112389,7651158,-20.612541637221973
1112389,5974814,-20.654164243541903
1112389,4337249,-20.667676287295052
1112389,1250258,-20.668893508225437
1112389,6832269,-20.712627628770605
1112389,5974816,-20.717786078677268
1112389,6766797,-20.71996461356446
1112389,902454,-20.736470698975904
1112389,2472196,-20.75443302147759
1112389,5222233,-20.77157823290809
1112389,5942428,-20.77442241512228
1112389,7759969,-20.79258017254779
1112389,2436039,-20.84106561467717
1112389,7524966,-20.862822864443835
1112389,3904149,-20.907731488724405
1112389,4072,-20.957549468312955
1112389,176219,-21.011908443632763
1112389,1437678,-21.020105357336117
1112389,5139660,-21.0281529867802
1112389,6064415,-21.03881670821251
1112389,1521558,-21.06801012152298
1112389,5139657,-21.068762472636273
1112389,3835495,-21.08521235138919
1112389,8060373,-21.090705580186906
1112389,7523035,-21.09315567501568
1112389,347870,-21.10454629385691
1112389,5139658,-21.108963816050277
1112389,5139661,-21.108963816050277
1112389,5139659,-21.108963816050277
1112389,742170,-21.191749015219244
1112389,200493,-21.19449343562779
1112389,452842,-21.219244397651245
1112389,452838,-21.219244397651245
1112389,452841,-21.219244397651245
1112389,452836,-21.219244397651245
1112389,452837,-21.219244397651245
1112389,5984721,-21.25545080906437
1112389,2639251,-21.28831633169341
1112389,5054161,-21.28831633169341
1112389,289252,-21.299288405078286
1112389,3394193,-21.31632786489925
792752,6571521,-2.9086916436136767
792752,8803599,-3.2957783609586704
792752,8803596,-3.449899789546614
792752,8803603,-3.6762129156221026
792752,8803595,-4.007157680363014
792752,8803604,-4.17421176502618
792752,8803598,-4.276490614146598
792752,8803602,-4.290283936278934
792752,8666254,-4.510684001647393
792752,6348951,-4.624797308414814
792752,5080327,-4.681955722254762
792752,5080330,-4.6911723773596865
1119729,4037446,-5.613518119449893
1119729,6178092,-5.648859454868903
1119729,6800871,-5.904927775291873
1119729,6178089,-5.910915979681713
1119729,1765594,-5.973148068511341
1119729,2787567,-5.979888331824051
1119729,2787566,-5.99676606911578
1119729,8721935,-6.001324226185725
1119729,2203469,-6.048009537283563
1119729,6188699,-6.057813283530903
1119729,3451057,-6.057813283530903
1119729,8537212,-6.08182802689319
1119729,6188701,-6.085399927795576
1119729,982588,-6.110299030323215
1119729,6800870,-6.112611231907133
1119729,6098307,-6.137145070987496
1119729,6178090,-6.160347685066643
1119729,5183625,-6.174697804555615
1119729,8537204,-6.224725317899146
1119729,4103693,-6.28632344192788
1119729,8294486,-6.293379354843671
1119729,1495717,-6.307562334740471
1119729,330786,-6.315607338443382
1119729,6133909,-6.315607338443382
1119729,8557135,-6.317381592266142
1119729,2109505,-6.342162261091989
1119729,982580,-6.342665195861274
1119729,4103696,-6.342665195861274
1119729,2218822,-6.3601377832954995
1119729,2159309,-6.365925761087005
1119729,3451055,-6.405901524779701
1119729,5823071,-6.4339850812240424
1119729,945784,-6.4339850812240424
1119729,2159307,-6.460699622558159
1119729,4469208,-6.468063210421142
1119729,5183620,-6.476367747488416
1119729,6083373,-6.482916430740925
1119729,6178095,-6.4867749080437775
1119729,8537205,-6.53298506952989
1119729,610135,-6.536505997289194
1119729,5875858,-6.539713373255211
1119729,8537208,-6.54419511980864
1119729,2159304,-6.545745998012956
1119729,2203470,-6.5634642290168035
1119729,2218828,-6.568117994829743
1119729,6523930,-6.570377721253645
1119729,1303633,-6.58960839215151
1119729,2787568,-6.591070610038801
1119729,1672585,-6.6028914659256195
1119729,4469209,-6.6154152018233265
1119729,4103689,-6.622328694060166
1119729,1770933,-6.622328694060166
1119729,6344037,-6.622328694060166
1119729,2190624,-6.630865226850547
1119729,8294483,-6.640893253378186
1119729,5875857,-6.641727637639822
1119729,6936329,-6.647806745615026
1119729,4882027,-6.672964310028746
1119729,2218824,-6.677699116229114
1119729,330794,-6.69780935002586
1119729,1246704,-6.69780935002586
1119729,2159303,-6.720037185551537
1119729,6122013,-6.732409877597394
1119729,7030122,-6.74249390039054
1119729,5425445,-6.7465922562741785
1119729,6178096,-6.746996293862097
1119729,2218825,-6.752114470483418
1119729,2159308,-6.7858324655763
1119729,330792,-6.794213553661615
1119729,2868515,-6.84072727799015
1119729,6188698,-6.855229633584015
1119729,4469207,-6.886183780145262
1119729,2218829,-6.888979889697596
1119729,2218823,-6.908530381341513
1119729,3815397,-6.917710471826057
1119729,2159306,-6.924084703438435
1119729,8068924,-6.928057367292473
1119729,8557132,-6.952488194779064
1119729,8537209,-6.9741100269874945
1119729,2159311,-6.9870856013913105
1119729,8557133,-6.990567241630021
1119729,2159310,-6.995703825117825
1119729,5875854,-7.009751331645225
1119729,8537207,-7.016664823882064
1119729,2190622,-7.026842877951625
1119729,4594474,-7.026842877951625
1119729,8537211,-7.051731892391977
1119729,4594468,-7.057965977975225
1119729,5809617,-7.078114756111908
1119729,4594473,-7.108193080712878
1119729,385220,-7.129583658946374
1119729,2787565,-7.139152074363501
1119729,6244008,-7.14692389557273
1119729,528943,-7.148436581967766
1119729,4469210,-7.166416002537705
1119729,3675989,-7.166434401822709
1119729,8721934,-7.171035692475632
1119729,6936328,-7.179878178027055
1119729,6178093,-7.193724617299144
1119729,5875859,-7.209918248759189
1105095,8208159,-15.157542962998654
1105095,8208165,-15.336803225121699
1105095,8208163,-17.53882627259665
1105095,6847368,-18.026105594744166
1105095,8208160,-18.093227434856324
1105095,7576784,-18.164425349307212
1105095,3598029,-18.17496257968488
1105095,4121226,-18.344372466937806
1105095,3598032,-18.482806744229393
1105095,4121225,-18.586559127774166
1105095,4806819,-18.665968647277797
1105095,2938192,-18.665968647277797
1105095,3563994,-18.690613078240062
1105095,7576781,-18.7357080500018
1105095,4404524,-18.84125835749669
1105095,1585143,-18.88404973853529
1105095,4285557,-18.92666783389041
1105095,3563995,-18.928306760123263
1105095,5077534,-18.96759900123897
1105095,7576785,-19.047164687521988
1105095,3598870,-19.073658694113625
1105095,6920718,-19.122528842784526
1105095,4885304,-19.15426714509568
1105095,8208161,-19.15573073723759
1105095,6990777,-19.16240289141098
1105095,520921,-19.186793685342376
1105095,6620151,-19.198709196351906
1105095,2470961,-19.25233786507219
1105095,8454268,-19.286798894164043
1105095,2475407,-19.286798894164043
1105095,4702616,-19.308111424564494
1105095,5382334,-19.335879264531304
1105095,4285554,-19.384364706660683
1105095,5647522,-19.409284130293592
1105095,3356378,-19.411256102341966
1105095,1267260,-19.424063109829056
1105095,6391424,-19.424063109829056
1105095,7465882,-19.44523671141528
1105095,43779,-19.47501921293878
1105095,8178605,-19.60932581259224
1105095,6497976,-19.646042590327596
1105095,8013005,-19.647205406632413
1105095,3159703,-19.753053849496496
1105095,8208264,-19.79615658367045
1105095,3266631,-19.824192642059913
1105095,4817694,-19.875148745169636
1105095,5927230,-19.891796081448053
1105095,5382330,-19.96639504134563
1105095,1395150,-20.013188430296037
1105095,4922234,-20.013188430296037
1105095,4302854,-20.061673872425416
1105095,7336486,-20.109578636612277
1105095,5432154,-20.120624530674803
1105095,8208164,-20.139047445592404
1105095,8208162,-20.15161574714851
1105095,3787902,-20.15691646720029
1105095,5179488,-20.214746520315583
1105095,2189169,-20.263147279295207
1105095,8208167,-20.265973074639973
1105095,7962997,-20.290926873882963
1105095,5284467,-20.290926873882963
1105095,4922239,-20.295658699151847
1105095,2277903,-20.340072727006756
1105095,1234935,-20.344618955211523
1105095,6916673,-20.429749467306422
1105095,3697352,-20.444978518208796
1105095,5977790,-20.451756490920168
1105095,8520703,-20.457575099086853
1105095,4285556,-20.55245791093437
1105095,160997,-20.55245791093437
1105095,2591982,-20.55245791093437
1105095,8208158,-20.632241848741934
1105095,584018,-20.643704207110364
1105095,4545832,-20.654000371049342
1105095,4806535,-20.685155355252554
1105095,5692067,-20.701543490123296
1105095,5785989,-20.701543490123296
1105095,4183651,-20.750028932252675
1105095,2536854,-20.818038079253917
1105095,8208166,-20.827402505419663
