1108939,2068541,-24.20910923011192
1108939,6707713,-24.316373995209254
1108939,3130232,-24.385129605026123
1108939,8596285,-24.42269434069097
1108939,753531,-24.858211461179124
1108939,6758075,-24.99449987474562
1108939,3647358,-25.244774568456613
1108939,5553584,-25.4203952270068
1108939,7201778,-25.424799584440667
1108939,7152561,-25.526839946947398
1108939,6707716,-25.60467433184165
1108939,8804355,-25.606051261862703
1108939,2764268,-25.63341020629756
1108939,5553585,-25.633962067450852
1108939,2735037,-25.634789668883254
1108939,3259017,-25.63947510273292
1108939,2430867,-25.64057649508878
1108939,1347694,-25.64057649508878
1108939,3357548,-25.64112703967067
1108939,1818494,-25.642778067477124
1108939,4320195,-25.665200531532957
1108939,3899060,-25.683497410925998
1108939,7919347,-25.698637357037775
1108939,1979870,-25.733963541726723
1108939,6707715,-25.73892162866688
1108939,699259,-25.748264605633867
1108939,8661642,-25.826007524700245
1108939,160716,-25.88383919456195
1108939,4390191,-25.885218149889695
1108939,7340851,-25.88659647166937
1108939,7698352,-25.887147623118153
1108939,242056,-25.893459183513933
1108939,7724054,-25.90995801622252
1108939,5163856,-25.91023423896874
1108939,2846462,-25.910786608173876
1108939,2695509,-25.917407117881265
1108939,6529622,-25.92016135730794
1108939,631424,-25.9830367629915
1108939,3150726,-25.99201997176131
1108939,6238857,-26.060127612379695
1108939,2194177,-26.06067977825188
1108939,7491705,-26.06757329035691
1108939,4260848,-26.06977587298387
1108939,4260849,-26.070876558172735
1108939,5807716,-26.071122435882202
1108939,6681205,-26.140834191396674
1108939,4049530,-26.159611968599297
1108939,6564869,-26.21274815023238
1108939,4172981,-26.276982203472087
1108939,3745976,-26.276982203472087
1108939,6871640,-26.27727654167463
1108939,4799672,-26.277828910879762
1108939,8181777,-26.27810505734805
1108939,3506104,-26.278657274039436
1108939,4056029,-26.283622655438343
1108939,893831,-26.286102267657974
1108939,6316872,-26.28692834983083
1108939,532318,-26.288029439003886
1108939,6179026,-26.28959101326508
1108939,1842680,-26.290692607835577
1108939,2011059,-26.291243253469126
1108939,2251472,-26.292894584208142
1108939,7651010,-26.297764912200705
1108939,7000936,-26.299975203046024
1108939,7575369,-26.30052752140388
1108939,6669588,-26.30080364245554
1108939,5203394,-26.301355808327727
1108939,1742847,-26.301631853157602
1108939,7880690,-26.30218386662829
1108939,6663340,-26.302459835278448
